activity_id_short,activity_id_full,route_distance_window_start_m,route_distance_window_end_m,route_phase,point_count,route_load_context_band,route_load_context_index_0_100,route_profile_elevation_range_m,calibrated_slope_pct_p75_abs,ib2_terrain_evidence_median,ib2_effort_evidence_median,osm_exposure_types,near_steps_ratio,near_road_ratio,near_cliff_ratio,near_waterway_ratio,terrain_surface_context_flags,terrain_surface_context_group,terrain_evidence_high_context_bool,slope_or_vertical_high_context_bool,high_terrain_or_surface_context_bool,speed_mps_median,low_speed_ratio,stopped_ratio,speed_context_adjusted_index_0_100,low_speed_context_adjusted_index_0_100,stopped_context_adjusted_index_0_100,speed_context_percentile_source,low_speed_context_percentile_source,stopped_context_percentile_source,terrain_movement_component_available_bool,terrain_movement_maintenance_index_0_100,terrain_movement_attention_flags,window_qa_flags,interpretation_boundary
3_1,qixing_lengshuikeng_3_1,1650,1700,UNKNOWN,68,MODERATE_ROUTE_LOAD_CONTEXT,54.007,4.971,7.261,0.5,0.45,,0.720588,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.799946,0.147059,0.0,79.65,54.279,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,66.708,HIGH_TERRAIN_OR_SURFACE_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,1700,1750,UNKNOWN,74,LOWER_ROUTE_LOAD_CONTEXT,34.328,9.322,,0.3,0.0,,0.459459,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.788951,0.202703,0.0,78.369,43.598,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,62.864,HIGH_TERRAIN_OR_SURFACE_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,1750,1800,UNKNOWN,90,HIGH_ROUTE_LOAD_CONTEXT,63.269,6.434,27.268,0.3,0.45,,0.855556,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.212628,0.566667,0.0,8.625,7.21,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,17.075,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,1800,1850,UNKNOWN,133,HIGH_ROUTE_LOAD_CONTEXT,69.44,14.112,8.724,0.5,0.45,,0.819549,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.324198,0.541353,0.0,17.52,8.895,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,22.028,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,1850,1900,UNKNOWN,102,VERY_HIGH_ROUTE_LOAD_CONTEXT,91.158,16.463,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.453425,0.343137,0.0,32.682,24.158,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,34.188,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,1900,1950,UNKNOWN,62,MODERATE_ROUTE_LOAD_CONTEXT,50.499,2.688,,0.5,0.45,,0.806452,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.772254,0.048387,0.0,77.291,81.671,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,73.747,HIGH_TERRAIN_OR_SURFACE_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,1950,2000,UNKNOWN,79,VERY_HIGH_ROUTE_LOAD_CONTEXT,85.812,16.039,,0.5,0.45,,1.0,,,,SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,False,True,True,0.582378,0.202532,0.0,52.156,43.666,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,49.778,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2000,2050,UNKNOWN,87,VERY_HIGH_ROUTE_LOAD_CONTEXT,83.214,15.0,,0.5,0.45,,1.0,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.609474,0.114943,0.0,56.873,62.534,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,57.796,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2050,2100,UNKNOWN,276,MODERATE_ROUTE_LOAD_CONTEXT,55.384,7.927,4.1305,0.3,0.45,,1.0,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.0,0.17029,0.547101,0.977,49.124,0.809,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,15.388,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT|STOPPED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2100,2150,UNKNOWN,121,MODERATE_ROUTE_LOAD_CONTEXT,57.731,9.468,4.20075,0.3,0.45,,1.0,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.510274,0.297521,0.0,40.768,29.582,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,39.858,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2150,2200,UNKNOWN,84,VERY_HIGH_ROUTE_LOAD_CONTEXT,84.629,15.566,,0.5,0.45,,1.0,,,,SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,False,True,True,0.532046,0.285714,0.0,44.07,30.357,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,41.742,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2200,2250,UNKNOWN,85,VERY_HIGH_ROUTE_LOAD_CONTEXT,83.019,14.922,,0.5,0.45,,1.0,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.607766,0.082353,0.0,56.536,70.923,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,60.145,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2250,2300,UNKNOWN,59,MODERATE_ROUTE_LOAD_CONTEXT,49.804,2.585,,0.5,0.45,,0.762712,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.799267,0.084746,0.0,79.38,70.384,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,71.405,HIGH_TERRAIN_OR_SURFACE_CONTEXT,SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2300,2350,UNKNOWN,117,VERY_HIGH_ROUTE_LOAD_CONTEXT,95.562,18.225,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.438236,0.376068,0.0,30.93,21.226,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,32.433,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2350,2400,UNKNOWN,155,HIGH_ROUTE_LOAD_CONTEXT,70.235,11.278,17.788,0.5,0.45,,0.870968,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.217166,0.683871,0.0,8.76,2.358,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,15.687,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2400,2450,UNKNOWN,59,HIGH_ROUTE_LOAD_CONTEXT,61.29,5.526,30.942,0.3,0.45,,0.610169,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.752777,0.288136,0.0,75.674,30.256,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,57.514,HIGH_TERRAIN_OR_SURFACE_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2450,2500,UNKNOWN,63,LOWER_ROUTE_LOAD_CONTEXT,34.884,9.795,,0.3,0.0,,0.396825,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.812625,0.111111,0.0,81.132,63.443,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,70.199,HIGH_TERRAIN_OR_SURFACE_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2500,2550,UNKNOWN,69,HIGH_ROUTE_LOAD_CONTEXT,62.763,5.337,,0.7,0.45,,0.942029,,,,IB2_TERRAIN_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,False,True,0.570172,0.333333,0.0,49.933,25.371,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,43.178,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2550,2600,UNKNOWN,131,VERY_HIGH_ROUTE_LOAD_CONTEXT,92.055,16.741,33.887,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.300705,0.541985,0.0,15.162,8.827,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,20.829,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2600,2650,UNKNOWN,76,VERY_HIGH_ROUTE_LOAD_CONTEXT,92.032,14.688,99.426,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.346678,0.5,0.0,19.811,10.883,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,23.77,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2650,2700,UNKNOWN,113,VERY_HIGH_ROUTE_LOAD_CONTEXT,100.0,23.092,93.83125,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.324373,0.557522,0.0,17.588,7.547,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,21.658,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2700,2750,UNKNOWN,86,VERY_HIGH_ROUTE_LOAD_CONTEXT,93.28,17.312,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.452668,0.27907,0.0,32.547,31.065,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,36.193,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2750,2800,UNKNOWN,80,VERY_HIGH_ROUTE_LOAD_CONTEXT,100.0,21.117,,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.454727,0.35,0.0,32.951,23.383,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,34.09,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2800,2850,UNKNOWN,118,VERY_HIGH_ROUTE_LOAD_CONTEXT,100.0,21.088,54.04525,0.7,0.45,,1.0,,,,IB2_TERRAIN_HIGH_CONTEXT|SLOPE_OR_VERTICAL_HIGH_CONTEXT|STEPS_CONTEXT,STEPS_CONTEXT,True,True,True,0.35575,0.474576,0.0,20.62,12.534,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,24.67,HIGH_LOW_SPEED_RATIO_CONTEXT|HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT|LOW_TERRAIN_MOVEMENT_MAINTENANCE_INDEX_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2850,2900,UNKNOWN,66,MODERATE_ROUTE_LOAD_CONTEXT,38.386,8.151,23.011,0.5,0.0,,0.393939,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.625687,0.212121,0.0,59.569,42.116,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,53.019,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2900,2950,UNKNOWN,73,HIGH_ROUTE_LOAD_CONTEXT,68.812,9.239,,0.5,0.45,,1.0,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.822254,0.041096,0.0,81.806,83.895,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,76.671,HIGH_TERRAIN_OR_SURFACE_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,2950,3000,UNKNOWN,72,HIGH_ROUTE_LOAD_CONTEXT,74.859,11.503,23.781,0.5,0.45,,1.0,,,,STEPS_CONTEXT,STEPS_CONTEXT,False,False,True,0.64696,0.097222,0.0,63.14,67.554,52.999,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,WITHIN_CONTEXT_GROUP:STEPS_CONTEXT,True,62.436,HIGH_TERRAIN_OR_SURFACE_CONTEXT|LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,3000,3050,UNKNOWN,53,LOWER_ROUTE_LOAD_CONTEXT,34.64,6.873,27.233,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.936552,0.037736,0.0,47.081,46.987,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,47.957,NONE,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,3050,3100,UNKNOWN,46,LOWER_ROUTE_LOAD_CONTEXT,15.067,1.741,,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,1.030499,0.0,0.0,59.887,83.239,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,65.235,NONE,SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,3100,3150,UNKNOWN,64,MODERATE_ROUTE_LOAD_CONTEXT,41.837,12.449,,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.671343,0.078125,0.0,17.514,32.768,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,28.908,LOW_SPEED_WINDOW_CONTEXT,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
3_1,qixing_lengshuikeng_3_1,3150,3200,UNKNOWN,62,MODERATE_ROUTE_LOAD_CONTEXT,37.451,9.78,24.133,0.5,0.0,,0.0,,,,NONE,LOW_INFORMATION_MIXED_CONTEXT,False,False,False,0.816133,0.0,0.0,34.087,83.239,51.601,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,WITHIN_CONTEXT_GROUP:LOW_INFORMATION_MIXED_CONTEXT,True,52.335,NONE,SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Window-level terrain movement maintenance context only. A low value indicates relative movement-response review within comparable terrain/surface contexts, not personal ability, abnormality, or causality."
