route_distance_m,dist_m,lat,lon,osm_highway,osm_surface,surface_class,route_semantic_class,osm_is_steps,slope_pct,slope_window_nlsc,near_shelter,dist_shelter_m,near_guidepost,dist_guidepost_m,near_peak,dist_peak_m,near_trailhead,dist_trailhead_m,near_waterway,dist_waterway_m,near_bench,dist_bench_m,near_picnic_table,dist_picnic_table_m,source_route_distance_m,surface_type,surface_label,slope_pct_raw,slope_pct_plot,slope_source,slope_method,surface_method,activity_id_short_x,behavior_window_start_m,activity_id_short_y,behavior_window_end_m,source_window_row_count,point_count,route_phase,speed_mps_median,speed_mps_p25,speed_mps_p75,low_speed_ratio_mean,low_speed_ratio_median,stopped_ratio_mean,stopped_ratio_median,heart_rate_bpm_median,heart_rate_bpm_p25,heart_rate_bpm_p75,route_load_context_band,calibrated_slope_pct_median_behavior,ib2_terrain_evidence_median,ib2_effort_evidence_median,ib2_exposure_evidence_median,near_steps_ratio,near_guidepost_ratio,near_shelter_ratio,near_waterway_ratio,near_cliff_ratio,near_road_ratio,osm_exposure_types,window_qa_flags,interpretation_boundary,behavior_grain_note,activity_count,event_types_at_marker_m,event_labels_at_marker_m,shelter_context_zone_id,profile_interpretation_boundary
23,23.0,25.165976939570825,121.56326936042232,steps,sett,paved_stone,steps,1,17.561005383004158,0.2,0,128.88154806463297,0,26.79768606658043,0,348.38754947385115,1,20.9776151241523,1,12.181420256781209,1,23.55417679073472,0,394.4659110298974,23.0,step,階梯 step,17.561005383004158,17.561005383004158,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
24,24.0,25.16596891926818,121.5632648047378,steps,sett,paved_stone,steps,1,17.561005383004158,0.2,0,129.28372175345137,0,25.81065300501296,0,347.6537848938087,1,21.94293879325203,1,12.030967677463114,1,22.560497337960207,0,393.7770473149993,24.0,step,階梯 step,17.561005383004158,17.561005383004158,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
25,25.0,25.16596089896541,121.56326024905393,steps,sett,paved_stone,steps,1,17.561005383004158,0.2,0,129.69235902342086,1,24.824657873503927,0,346.9213508474782,1,22.91123718880845,1,11.962498362426135,1,21.56740216049578,0,393.08952036394754,25.0,step,階梯 step,17.561005383004158,17.561005383004158,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
26,26.0,25.16595371997385,121.56325431965423,footway,sett,paved_stone,footway,0,17.804922708648974,0.2,0,130.25000395799654,1,23.82993928641301,0,346.0910594395,1,23.825126065012384,1,11.810803590360354,1,20.57383825435427,0,392.2958013725238,26.0,footway,步道 footway,17.804922708648974,17.561005383004158,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
27,27.0,25.165946858780927,121.56324787134449,footway,sett,paved_stone,footway,0,17.561005383004158,0.2,0,130.86651209708324,1,22.83178230053085,0,345.2240995943932,1,24.72490385039072,1,11.678682537137034,1,19.58047809554901,0,391.4623167017385,27.0,footway,步道 footway,17.561005383004158,17.561005383004158,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
28,28.0,25.16593999758776,121.56324142303546,footway,sett,paved_stone,footway,0,12.19512195121979,0.2,0,131.48773496408594,1,21.8337939831817,0,344.3578610366179,0,25.63211089094488,1,11.6313442956337,1,18.58783000879484,0,390.6296135990593,28.0,footway,步道 footway,12.19512195121979,12.19512195121979,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
29,29.0,25.16593313639433,121.56323497472718,footway,sett,paved_stone,footway,0,12.19512195121979,0.2,0,132.11360604773202,1,20.83599856985085,0,343.49234922464194,0,26.54598551666468,1,11.64899501715838,1,17.596014504264005,0,389.7976970750836,29.0,footway,步道 footway,12.19512195121979,12.19512195121979,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
30,30.0,25.16592627520064,121.56322852641956,footway,sett,paved_stone,footway,0,10.00001488662292,0.2,0,132.74405960597713,1,19.83842516428867,0,342.6275696610507,0,27.465862183313376,1,11.67059030480628,1,16.605180768276,0,388.9665721717744,30.0,footway,步道 footway,10.00001488662292,10.00001488662292,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
31,31.0,25.16591941400669,121.5632220781127,footway,sett,paved_stone,footway,0,7.804907822026053,0.2,0,133.37903065265374,1,18.841109035657308,0,341.76352791009805,0,28.391157492859342,1,11.69218559314605,1,15.615515692415164,0,388.13624398016015,31.0,footway,步道 footway,7.804907822026053,7.804907822026053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
32,32.0,25.165912552812504,121.56321562980656,footway,sett,paved_stone,footway,0,4.878048780483368,0.2,0,134.01845497950956,1,17.844093318609794,0,340.90022957889613,0,29.32135846315173,1,11.171096890674628,1,14.627256486166209,0,387.3067176213636,32.0,footway,步道 footway,4.878048780483368,7.804907822026053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
33,33.0,25.16590569161805,121.56320918150112,footway,sett,paved_stone,footway,0,1.9511897389520527,0.2,0,134.6622691494747,1,16.847431347486186,0,340.0376803295366,0,30.25601263386939,1,10.61031450262866,1,13.640708715613162,0,386.47799825832,33.0,footway,步道 footway,1.9511897389520527,7.804907822026053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
34,34.0,25.16589816618889,121.56320387731483,footway,sett,paved_stone,footway,0,5.365734565543789,0.2,0,135.19513217740982,1,15.858657381615014,0,339.2611156379897,0,31.22307365067955,1,10.172373603868298,1,12.651028381436124,0,385.7419271945866,34.0,footway,步道 footway,5.365734565543789,7.804907822026053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
35,35.0,25.165889952467484,121.56319975868595,footway,sett,paved_stone,footway,0,7.804758955796842,0.2,0,135.6141878655703,1,14.879632237040624,0,338.5742199530803,0,32.22061831500184,1,9.861723343606512,1,11.657211501210677,0,385.10236700735805,35.0,footway,步道 footway,7.804758955796842,7.804758955796842,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
36,36.0,25.16588173874596,121.5631956400576,footway,sett,paved_stone,footway,0,7.804758955796842,0.2,0,136.03930364512797,1,13.90359295433174,0,337.88888743153814,0,33.218310629926904,1,9.551073084150763,1,10.664550662446937,0,384.4643439301242,36.0,footway,步道 footway,7.804758955796842,7.804758955796842,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
37,37.0,25.16587352502436,121.5631915214298,footway,sett,paved_stone,footway,0,9.268262909677103,0.2,0,136.47042288308378,1,12.931215667198078,0,337.2051276055977,0,34.216137675836485,1,9.240422825045034,1,9.673401766124014,0,383.8278656292362,37.0,footway,步道 footway,9.268262909677103,6.829238519435421,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
38,38.0,25.16586566144202,121.56318681008564,footway,sett,paved_stone,footway,0,9.268262909677103,0.2,0,136.9661514698814,1,11.955284264606911,0,336.4785265478027,0,35.199256136266555,1,8.86605904627164,1,8.683986034896842,0,383.1451116640013,38.0,footway,步道 footway,9.268262909677103,6.829238519435421,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
39,39.0,25.16585889386645,121.56318024341856,footway,sett,paved_stone,footway,0,9.268262909677103,0.2,0,137.6501625116304,1,10.956010969240792,0,335.61393839981326,0,36.13809797956262,1,8.292259088038243,1,7.696259310042956,0,382.3137362967829,39.0,footway,步道 footway,9.268262909677103,6.829238519435421,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,0,44_1,50.0,1.0,83.0,UNKNOWN,1.070731,1.070731,1.070731,0.277108,0.277108,0.0,0.0,159.0,159.0,159.0,MODERATE_ROUTE_LOAD_EVIDENCE,-1.9795,0.5,0.0,0.0,0.228916,0.084337,0.0,1.0,0.0,1.0,guidepost|road|steps|trailhead|waterway,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
