source_path,exists,file_size_bytes,row_count,candidate_columns,source_role,usable_for_osm_graph_topology,usable_for_node_degree,usable_for_adjacent_edges,usable_for_side_branch,usable_for_route_dist_position,case_id,rejection_reason,notes
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib0b_mainline__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,True,31486,,,usable_osm_graph_topology_source,True,True,True,True,False,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib0b_mainline__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,True,1823,1,route_id|route_group|case_id|case_name|activity_type|activity_name|activity_fp|ia1_version|ia1_dataset_id|ia1_snapshot_tag|ab_mode|input_stage|input_fp|anchor_fp|anchor_source_mode|out_dir|input_segments_n|graph_nodes_n|graph_edges_n|ordered_anchors_n|anchor_nodes_n|path_node_n|mainline_segments_n|ordered_path_length_m|output_ordered_path_fp|output_mainline_fp|output_html_fp|mainline_role_trail_core_n|mainline_role_approach_n|highway_steps_n|highway_footway_n|highway_service_n|highway_path_n,report_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib0d_trimmed_mainline__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_self_near_pairs.csv,True,4091929,56753,idx_a|dist_a_m|idx_b|dist_b_m|spatial_distance_m|route_distance_gap_m|possible_issue_type,route_geometry_self_near_context_not_fork_inventory,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib0d_trimmed_mainline__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_self_near_zones.csv,True,1183,3,zone_type|pair_count|dist_a_min_m|dist_a_max_m|dist_b_min_m|dist_b_max_m|spatial_distance_min_m|spatial_distance_avg_m|spatial_distance_max_m|route_gap_min_m|route_gap_avg_m|route_gap_max_m|min_spatial_idx_a|min_spatial_dist_a_m|min_spatial_idx_b|min_spatial_dist_b_m|min_spatial_distance_m|min_spatial_route_gap_m|max_gap_idx_a|max_gap_dist_a_m|max_gap_idx_b|max_gap_dist_b_m|max_gap_spatial_distance_m|max_gap_route_gap_m,route_geometry_self_near_context_not_fork_inventory,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib0d_trimmed_mainline__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_trim_summary.csv,True,1435,1,case_id|input_ordered_path|input_anchor|trim_mode|trim_reason|is_same_entry_exit|same_entry_policy|same_entry_trim_applied|same_entry_anchor_hits_n|same_entry_anchor_first_m|same_entry_anchor_last_m|same_entry_leading_threshold_m|same_entry_anchor_match_radius_m|original_len_m|start_proj_m|end_proj_m|start_end_proj_diff_m|trim_start_m|trim_end_m|trimmed_len_m|removed_head_m|removed_tail_m|start_anchor_source|start_anchor_name|start_anchor_offset_m|end_anchor_source|end_anchor_name|end_anchor_offset_m|route_point_count|self_near_pair_count|self_near_zone_count|self_near_spatial_threshold_m|self_near_route_gap_threshold_m,report_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1_route_profile__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile.csv,True,3260926,4149,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1_route_profile__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_map.html,True,5016935,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1_route_profile__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_points.geojson,True,5683192,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1c_osm_semantic_audit__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mapping_defined_but_not_seen.csv,True,3604,35,mapping_key|semantic_group|source_field|source_value|derived_class|risk_domain|base_score|implemented_in_ib1c|used_in_ib2|notes,route_semantic_context_not_fork_inventory,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1c_osm_semantic_audit__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_semantic_field_summary.csv,True,652,19,field|exists_in_ib1c_output|non_empty_n|unique_n|source_field_for_mapping|is_flag_field,route_semantic_context_not_fork_inventory,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1c_osm_semantic_audit__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_semantic_unmapped_values.csv,True,83,0,ib1c_field|source_field|observed_value|observed_n|mapping_key|has_mapping|note,route_semantic_context_not_fork_inventory,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1c_osm_semantic_risk__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_osm_semantic_risk_profile.csv,True,7305149,4149,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation|near_highway|dist_highway_m|osm_way_name|osm_way_name_zh|osm_way_id|osm_way_type|osm_highway|osm_surface|osm_tracktype|osm_smoothness|osm_trail_visibility|osm_sac_scale|osm_incline|osm_lit|osm_lit_status|osm_handrail|osm_safety_rope|osm_step_count|osm_width|osm_bridge|osm_bridge_material|osm_ford|osm_tunnel|osm_covered|osm_highway_family|osm_walk_relevance|osm_trail_difficulty_hint|osm_vertical_context|osm_is_steps|near_safety_rope|dist_safety_rope_m|near_assisted_trail|dist_assisted_trail_m|near_handrail|dist_handrail_m|near_rungs|dist_rungs_m|near_ladder|dist_ladder_m|near_via_ferrata|dist_via_ferrata_m|near_street_lamp|dist_street_lamp_m|near_cliff|dist_cliff_m|near_scree|dist_scree_m|near_bare_rock|dist_bare_rock_m|near_landslide|dist_landslide_m|near_waterway|dist_waterway_m|near_water_area|dist_water_area_m,route_semantic_context_not_fork_inventory,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1c_osm_semantic_risk__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_osm_semantic_risk_profile.geojson,True,21450325,,,route_semantic_context_not_fork_inventory,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1c_osm_semantic_risk__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_osm_semantic_risk_summary.csv,True,797,20,metric|value,route_semantic_context_not_fork_inventory,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_backup_before_forced_required_way_20260529_002919/qixing_lengshuikeng_main_peak_20260523/ib1g_contour_window_features__qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_contour_window_features.csv,True,114811,208,seg_id|dist_start|dist_end|dist_mid|seg_len|seg_len_axis_m|seg_len_geom_m|elev_min|elev_max|elev_range|slope_window|slope_band_window|contour_density_20m|pipeline_stage|case_id|case_name|derived_at|segment_len_m|window_radius_m|density_buffer_m|elevation_source|route_line_fp|contour_fp|nlsc_tile|distance_axis_method,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_checkpoints/checkpoint_20260529_qixing_lengshuikeng_route_core_baseline_v1d/README_checkpoint.md,True,1839,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_checkpoints/checkpoint_20260529_qixing_lengshuikeng_route_core_baseline_v1d/adaptive_speed_threshold_qa_v1/qixing_lengshuikeng_adaptive_speed_threshold_qa_v1.csv,True,3105,26,activity_id|route_core_duration_min|gps_speed_p20|gps_speed_p25|gps_speed_p50|gps_speed_p75|adaptive_low_speed_threshold_mps|low_speed_ratio_global_0p7|low_speed_ratio_adaptive|adaptive_low_block_count_ge20s|adaptive_low_block_duration_sec_ge20s|adaptive_low_block_duration_ratio_ge20s|slow_movement_block_count|recovery_candidate_block_count|recovery_candidate_duration_sec,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_checkpoints/checkpoint_20260529_qixing_lengshuikeng_route_core_baseline_v1d/route_core_baseline_model_v1d_behavior_load_groups/qixing_lengshuikeng_behavior_load_group_loocv_metrics_v1d.csv,True,152,1,model_name|eval_type|n|event_rich_threshold|adaptive_slow_threshold|mae|rmse|r2,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_checkpoints/checkpoint_20260529_qixing_lengshuikeng_route_core_baseline_v1d/route_core_baseline_model_v1d_behavior_load_groups/qixing_lengshuikeng_behavior_load_group_loocv_predictions_v1d.csv,True,3118,26,activity_id|grade|actual_duration_min|pred_duration_min|error_min|abs_error_min|behavior_load_group_v1d|pred_source|event_count_nonterminal|low_speed_ratio_adaptive|adaptive_low_block_duration_ratio_ge20s|slow_movement_block_count|recovery_candidate_block_count|recovery_candidate_duration_sec|behavior_rich_flag,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_checkpoints/checkpoint_20260529_qixing_lengshuikeng_route_core_baseline_v1d/route_core_baseline_model_v1d_behavior_load_groups/qixing_lengshuikeng_behavior_load_group_summary_v1d.csv,True,565,4,behavior_load_group_v1d|n|duration_min_avg|duration_min_min|duration_min_max|event_count_avg|low_speed_ratio_adaptive_avg|adaptive_low_block_duration_ratio_avg|recovery_candidate_block_count_avg|recovery_candidate_duration_sec_avg,report_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_checkpoints/checkpoint_20260529_qixing_lengshuikeng_route_core_baseline_v1d/route_core_baseline_model_v1d_behavior_load_groups/qixing_lengshuikeng_behavior_load_groups_v1d.csv,True,10064,26,route_folder|activity_id|model_usability_grade_v3|model_weight_v3|trainset_role_v3|route_core_usable_ratio|route_core_excluded_ratio|route_core_rows_total|route_core_usable_rows|route_core_excluded_rows|route_core_start_elapsed_sec|route_core_end_elapsed_sec|route_core_duration_sec|route_core_duration_min|official_route_length_m|gps_route_core_distance_m|route_axis_dist_span_m|gps_route_core_avg_speed_mps|official_route_core_avg_speed_mps|route_axis_start_dist_m|route_axis_end_dist_m|route_phase_start_class|route_phase_start_dist_m|route_phase_start_candidate_phase|route_phase_ambiguity_flag|event_count|event_count_nonterminal|behavior_rich_flag|terminal_artifact_count|high_hr_recovery_stop_count|short_pause_count|facility_rest_count|off_route_event_count|recovery_score_nonblank_count|recovery_score_mean|recovery_score_max|route_core_duration_min_adaptive|gps_speed_p20|gps_speed_p25|gps_speed_p50|gps_speed_p75|adaptive_low_speed_threshold_mps|low_speed_ratio_global_0p7|low_speed_ratio_adaptive|adaptive_low_block_count_ge20s|adaptive_low_block_duration_sec_ge20s|adaptive_low_block_duration_ratio_ge20s|slow_movement_block_count|recovery_candidate_block_count|recovery_candidate_duration_sec|event_rich_flag_v1d|adaptive_slow_flag_v1d|behavior_load_group_v1d,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_checkpoints/checkpoint_20260529_qixing_lengshuikeng_route_core_baseline_v1d/route_core_baseline_model_v1d_behavior_load_groups/run_behavior_load_groups_v1d.py,True,7212,,,script_hint_not_data_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/_checkpoints/checkpoint_20260529_qixing_lengshuikeng_route_core_baseline_v1d/route_core_model_dataset_v1b/qixing_lengshuikeng_route_core_model_dataset_v1b.csv,True,8811,26,route_folder|activity_id|model_usability_grade_v3|model_weight_v3|trainset_role_v3|route_core_usable_ratio|route_core_excluded_ratio|route_core_rows_total|route_core_usable_rows|route_core_excluded_rows|route_core_start_elapsed_sec|route_core_end_elapsed_sec|route_core_duration_sec|route_core_duration_min|official_route_length_m|gps_route_core_distance_m|route_axis_dist_span_m|gps_route_core_avg_speed_mps|official_route_core_avg_speed_mps|route_axis_start_dist_m|route_axis_end_dist_m|route_phase_start_class|route_phase_start_dist_m|route_phase_start_candidate_phase|route_phase_ambiguity_flag|event_count|event_count_nonterminal|behavior_rich_flag|terminal_artifact_count|high_hr_recovery_stop_count|short_pause_count|facility_rest_count|off_route_event_count|recovery_score_nonblank_count|recovery_score_mean|recovery_score_max,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
